file name,manget,kb,mb,gb
7500航班.7500.2014.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:53HG5IFOR7IR4LAXVC3FS355F4D7OTCX,1503232.119140625,1468.0001163482666
7分钟.7.Minutes.2015.BD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:XGRVP77FASNWZXF2F5T2FZYUPAZDA4RR,3590656.119140625,3506.5001163482666
7分钟.7.Minutes.2015.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:3Z7MI2U3E7TNME26DEGRE7H5ISXLH2AP,1577984.119140625,1541.0001163482666
80后的独立宣言.The.Struggle.of.80's.2014.HD720P.X264.AAC.Mandarin.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:6MQGASFAYCTH2PUNZRMMDWBJJSKFL44X,897792.119140625,876.7501163482666
999.Triple.9.2016.BD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:26H57JK2WC2SEXDRRLCWMWDG4SBDLZDH,5248000.119140625,5125.000116348267
999.Triple.9.2016.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:PX3JR3YLIKWSAIKWYUPEXT3QR3TVE64G,2527232.119140625,2468.0001163482666
999.Triple.9.2016.HD1080P.X264.AAC.English.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:62DGRM6BVDRKWWPQW5Q44XOHB2FB5VGF,4081664.119140625,3986.0001163482666
999.Triple.9.2016.HD720P.X264.AAC.English.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:7BXMGRJ4QNEONZSMTCK33QRORPS7WDUE,2440704.119140625,2383.5001163482666
99个家.99.Homes.2015.HD1080P.X264.AAC.English.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:J2RG4I2NYHG6C5E2MQG7WQDEYUOKXXET,2174976.119140625,2124.0001163482666
99个家.99.Homes.2015.HD720P.X264.AAC.English.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:LXJP37FAFWJGLQFOHFEBJ427J3PZZNMF,1982464.119140625,1936.0001163482666
Again 第28年的甲子园.Again.2015.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:Y3V2J4VN6ZN77DZ4KYBGKNNVZCX4HKXK,5348352.119140625,5223.000116348267
Again 第28年的甲子园.Again.2015.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:QM7MPZKFDPYND3BUSKSKIEHV43LGPLOG,2329088.119140625,2274.5001163482666
BIGBANG出道十周年纪念电影.BIGBANG.MADE.2016.HD720P.X264.AAC.Korean.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:SFCVBL6ZUH37DGGRBGGDGBYKD6WV23U3,2098176.119140625,2049.0001163482666
B力街区.Brick.Mansions.2014.HD720P.X264.AAC.english.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:WY4M47ZVWIOLUP6R534MBIADOLG2FNLR,1619968.119140625,1582.0001163482666
C罗.原盘中字.Ronaldo.2015.BD1080P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:VD5KN2ZFIMKUQKZIL2F2IN22VPXPLS3B,4163072.119140625,4065.5001163482666
C罗.原盘中字.Ronaldo.2015.BD720P.X264.AAC.Spanish.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:ACUYJIP36QWDS2TYED6IIHN6UDDM22XE,2012160.119140625,1965.0001163482666
D坂杀人事件.Murder.on.D.Street.2015.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:H2HXVP5QSQGIQ5YRASIRXRA2PSZYLYDG,5126144.119140625,5006.000116348267
D坂杀人事件.Murder.on.D.Street.2015.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:YANESKVRITFMQXO23KQB5WAWYIH5JVP5,2194432.119140625,2143.0001163482666
EU超时任务.全集.Over.Run.Over.EP01-20.2016.HD1080P.X264.AAC.Cantonese&Mandarin.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:FMTT4477E27VFA74HKXZV2ROVUKTNUWF,43745280.119140625,42720.00011634827
EU超时任务.全集.Over.Run.Over.EP01-20.2016.HD720P.X264.AAC.Cantonese&Mandarin.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:DWJZIAAXPMVJCXXQSQT4NZPRITUVKH2G,22413312.119140625,21888.000116348267
F调的宝石蓝.Saphirblau.2014.BD1080P.X264.AAC.German.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:HKHDKST6MOP2654SP6ZPRCX7YK27257V,5107712.119140625,4988.000116348267
F调的宝石蓝.Saphirblau.2014.BD720P.X264.AAC.German.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:7CJZCOJ5NRMYQ7E4FCVTXG5HPNY5LXNH,2220032.119140625,2168.0001163482666
G20峰会文艺晚会.2016.HD1080P.X264.AAC.Mandarin.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:52F4XVTTKHLHCZCW6DALKXDGT5HUF5R2,3004928.119140625,2934.5001163482666
G20峰会文艺晚会.2016.HD720P.X264.AAC.Mandarin.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:KP27TUZDBM54354RV743MK7DKAUUEVDF,1345024.119140625,1313.5001163482666
G死队3.The.Expendables.3.2014.DVDScr.X264.AAC.english.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:UGC4BYUPUM5ZUPAQ6HZ4FN5RF6YMBFRZ,1503744.119140625,1468.5001163482666
Hello锦衣卫.2015.HD720P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:H3DVSY7Q6NBBI3WSRRO37HH7WI2VL3T5,974080.119140625,951.2501163482666
I型起源.I.Origins.2014.BD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:RXYYUXPJVOKPIM2U2YQARK7MCJQOX7I6,4720377.427734375,4609.743581771851
I型起源.I.Origins.2014.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:XVQ336IDZPQ77MNNJZBRR23D47FFMRK6,2055142.185546875,2006.9747905731201
KANO.2014.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:CB3352JVCQEKHWZGFFYNDPUAW7ZNJRAJ,8181806.185546875,7990.04510307312
KANO.2014.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:AE43ZXYBGA7TJQJK737DX2JKTUMZBWOE,3538543.978515625,3455.609354019165
MOZU剧场版.Mozu.the.Movie.2015.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:EDGC5ZFFR26USDLEAOTWGDISKQNQDA3G,5216256.119140625,5094.000116348267
MOZU剧场版.Mozu.the.Movie.2015.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:NL7QL2VCTEVQQUMVW5NSHKWPXZUIRYEF,2515456.119140625,2456.5001163482666
S-最后的警官：夺还.S.The.Last.Policeman.Recovery.of.Our.Future.2015.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:R43HWX3AH7XRCAWAWBD7JGIUOOVWF34N,5453824.119140625,5326.000116348267
S-最后的警官：夺还.S.The.Last.Policeman.Recovery.of.Our.Future.2015.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:HMBB3O7PY75DMGKMVE2UQPRPJ4O2WXTB,2629120.119140625,2567.5001163482666
SHE-2gether 4ever演唱会影音馆.S.H.E.2gether.4ever.live.concert.in.Taipei.2013.BD1080P.X264.AAC.Mandarin.CHT.Mp4Ba.torrent,magnet:?xt=urn:btih:FLY6HJLORWGNYBG6EHLZPLMWKKUB7P4F,7747584.119140625,7566.000116348267
SHE-2gether 4ever演唱会影音馆.S.H.E.2gether.4ever.live.concert.in.Taipei.2013.BD720P.X264.AAC.Mandarin.CHT.Mp4Ba.torrent,magnet:?xt=urn:btih:UVU4PFZEAC2WSS33KACFBBZR4TXSLOOB,4153856.119140625,4056.5001163482666
SPEC：结 前篇.SPEC.Close.Incarnation.2013.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:7WMY3LSZUDZOBSX4LS5A7KTDYZ4ACI7R,3464192.119140625,3383.0001163482666
SPEC：结 前篇.SPEC.Close.Incarnation.2013.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:WFMSUIE7RFID7GE5WXFLO6VVXYR3BDQU,1810944.119140625,1768.5001163482666
ST红与白的搜查档案电影版.ST.The.Movie.2015.BD1080P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:GCJ4GUXYA5QCBWJNKYIC6ZKPA2MRC66C,4897792.119140625,4783.000116348267
ST红与白的搜查档案电影版.ST.The.Movie.2015.BD720P.X264.AAC.Japanese.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:AC5RJ5NIEE2PAA4TUIJ33K2QJTMKOXJF,2142208.119140625,2092.0001163482666
W-两个世界.无台标全集.EP01-16.2016.HD1080P.X264.AAC.Korean.CHS.Mp4Ba.torrent,magnet:?xt=urn:btih:PC4S3BOTXSAWRI54IMA73OIJUUJYWNNT,20762624.119140625,20276.000116348267
X射线营地.Camp.X-Ray.2014.BD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:RH7B5DG5PNSWYZBWOIEUZHIHBANYJ2MQ,5339136.119140625,5214.000116348267
X射线营地.Camp.X-Ray.2014.BD720P.X264.AAC.English.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:JESBBLUWGJZZFYMVWGUOWTICGEAVOTAH,2261504.119140625,2208.5001163482666
X战警.X-Men.2000.BD1080P.X264.AAC.Mandarin&english.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:2RZEFT5IITRQUCCE6EAJ4FXJP7R5YQX6,3808768.119140625,3719.5001163482666
X战警.X-Men.2000.BD720P.X264.AAC.Mandarin&english.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:RPNAEKKO5QEXD6W4N7E4IV6DIJ7HVO2F,2166272.119140625,2115.5001163482666
X战警2.X-Men.2.2003.BD1080P.X264.AAC.Mandarin&english.CHS-ENG.Mp4Ba.torrent,magnet:?xt=urn:btih:3H26YZ5WIDNFSGLFBQTDJVSS4G55GV23,4987904.119140625,4871.000116348267
